motif	estimatedScale	MSE	optimizedScale	optimizedMSE	motifLength	numberOfKmers
D19B	0.30722166181819727	0.5121078097511342	0.3172216618181973	0.0019549169238032506	12.0	198552
DAL80	0.3725648879979436	1.1283368798918068	0.3925648879979436	0.02703272647175587	7.0	198552
DAL81	0.18528613946117486	2.8194488626216963	0.19528613946117487	0.30885823113796657	19.0	198552
DAL82	0.2704438075505366	11.880700200641026	0.3404438075505366	0.05487514355487505	9.0	198552
DBP	0.2065649920987166	13.72010774117873	0.2665649920987166	0.04970251925968147	10.0	198552
DEAR3	0.26319646930756124	15.31797715834367	0.34319646930756126	0.02949684459183855	7.0	198552
DF1	0.36432260441331565	2.6293170948642217	0.3943226044133157	0.05443210126512334	8.0	198552
DIV1	0.3095416901124326	7.60585012744908	0.3595416901124326	0.06625114101767993	11.0	198552
DLX1	0.31702449365457064	8.90286100652211	0.38702449365457064	0.0003493144247819807	6.0	198552
DLX5	0.22403785932244769	24.937906548107737	0.3540378593224477	0.0017120458176474408	7.0	198552
DLX6	0.2153193998468703	26.528190429362642	0.40531939984687027	0.0038842413704784245	6.0	198552
DMRT3	0.40395511138697787	0.019914025199503565	0.40395511138697787	0.019914025199503565	7.0	198552
DMRTA1	0.3474776740923002	1.4979543460415743	0.3674776740923002	0.04016765261150672	10.0	198552
DMRTA2	0.39320951432954276	0.5487499103214298	0.4132095143295428	0.00981204860721437	6.0	198552
DMRTC2	0.35073369372634783	1.9648999093175141	0.3807336937263478	0.02903972520023601	11.0	198552
DOF1.5	0.28282073264510693	12.388455125438897	0.34282073264510693	0.073264074840858	16.0	198552
DOF1.6	0.34900982464165253	3.3666970787687163	0.3890098246416525	0.0014171540755771302	8.0	198552
DOF1.7	0.31869075560028665	7.84932634154186	0.37869075560028664	0.018749633137797414	11.0	198552
DOF1.8	0.4718876815271841	0.5883945992027655	0.5018876815271841	0.012576499436900394	4.0	198552
DOF2.2	0.38104821981883885	3.2334622305472887	0.43104821981883884	0.027089751932752353	6.0	198552
DOF2.4	0.4453284984944748	3.66414172954585	0.5153284984944748	0.0022830655437887444	4.0	198552
DOF2.5	0.33242167611650314	4.446324403004754	0.38242167611650313	0.0452738091088514	8.0	198552
DOF3.1	0.4616586476027826	0.6365339206160197	0.49165864760278255	0.004959861374968765	4.0	198552
DOF3.2	0.28260388928789665	13.412692684112763	0.35260388928789665	0.05035232336669288	16.0	198552
DOF3.4	0.2728726574444779	14.845136302613325	0.3428726574444779	0.00038528551924502124	17.0	198552
DOF3.5	0.3662426006964154	1.9753222310448324	0.39624260069641537	0.004531608257081198	7.0	198552
DOF3.6	0.16732149341873442	27.33524892457599	0.26732149341873446	0.16159418386891714	21.0	198552
DOF4.2	0.3046191556793907	8.067117542396021	0.3646191556793907	0.0232354098855745	11.0	198552
DOF4.3	0.24808517333082977	8.159833002274098	0.2880851733308298	0.10062466304174747	13.0	198552
DOF4.5	0.31205440122568695	9.120069706901878	0.37205440122568695	0.045992151526761345	13.0	198552
DOF4.7	0.34179704464341243	5.2407006721952705	0.3917970446434124	0.0006272632122109986	9.0	198552
DOF5.1	0.24030077861500557	18.74754735603928	0.32030077861500555	0.002487577199965376	19.0	198552
DOF5.3	0.4499323689162883	2.8971049438797345	0.5099323689162882	0.00021618637272167204	4.0	198552
DOF5.4	0.3756190893117189	2.871440415041421	0.41561908931171887	0.0011800811471886523	7.0	198552
DOF5.6	0.45332236650009766	1.0646106724449056	0.49332236650009764	0.019379780174916244	4.0	198552
DOF5.7	0.29368277545290855	10.657966705666874	0.3836827754529085	0.019919702214169235	5.0	198552
DOF5.8	0.2519539081090181	16.274194150743995	0.3319539081090181	0.04018570924109982	19.0	198552
DOT6	0.3239504665048327	1.2187715268066104	0.34395046650483274	0.004985267079221436	10.0	198552
DPBF3	0.28012396007343393	2.3314799098140506	0.30012396007343395	0.06826840018770965	11.0	198552
DPRX	0.26178156986335943	12.738504569135172	0.33178156986335944	0.0015939613878064405	9.0	198552
DREB1A	0.29844882127159417	8.383122012404856	0.35844882127159416	0.0010352106802301168	8.0	198552
DREB1B	0.30822873600843503	3.05874348636181	0.33822873600843506	0.03338529295143701	8.0	198552
DREB1C	0.31926235119382607	1.7965513100274446	0.3492623511938261	0.07582544428797554	8.0	198552
DREB1D	0.31614081999145605	2.6527910696466352	0.3461408199914561	0.0006271079082558139	8.0	198552
DREB1E	0.31525393546918007	0.6992871775883337	0.3252539354691801	0.05732856193962973	8.0	198552
DREB1F	0.33149654895221126	5.179933510170159	0.38149654895221125	0.0006814366764488336	6.0	198552
DREB1G	0.2747269903237433	10.048053073542134	0.3447269903237433	0.06732125313952782	8.0	198552
DREB2A	0.2904340879649338	8.556247778163096	0.3404340879649338	0.028178504203555443	9.0	198552
DREB2C	0.29016203697517007	6.7976448854394205	0.34016203697517006	0.016288258391057953	8.0	198552
DREB2D	0.20343060730355417	21.688202729482057	0.2834306073035542	0.0994023193533478	14.0	198552
DREB2E	0.2960793597422792	4.813444575666928	0.3360793597422792	0.03798142066267355	10.0	198552
DREB2F	0.20958401512196806	17.946990466599043	0.27958401512196807	0.022556013350636745	11.0	198552
DREB2G	0.2208184332674997	16.607494405715308	0.2908184332674997	0.03289313536850519	14.0	198552
DRGX	0.2480849503854327	15.592000391815125	0.33808495038543274	0.003686075180594475	6.0	198552
DUX4	0.2828840789711011	5.370983834568906	0.3228840789711011	0.014720155012069233	11.0	198552
DUXA	0.0848002550432074	30.61625027525654	0.2348002550432074	0.013475210192666892	13.0	198552
DVH24_040989	0.3987356124006134	0.878784550070998	0.4187356124006134	0.01807650987649802	6.0	198552
DYT1	0.2719394108920293	1.0588412893200687	0.2819394108920293	0.06487133440341787	14.0	198552
Dbx	0.29779269368006134	13.119461305925642	0.3877926936800613	0.04005747980930303	7.0	198552
Ddit3::Cebpa	0.3024934898067666	1.68080393296385	0.3224934898067666	0.012321083001188162	10.0	198552
Deaf1	0.40914479569511786	0.39023356162052425	0.4291447956951179	0.0010538204548449933	5.0	198552
Dfd	0.25199780463399263	16.22922559842157	0.35199780463399266	0.023154328003154253	7.0	198552
Dif	0.21707407110238597	8.917390015144594	0.25707407110238595	0.1106503967936857	10.0	198552
Dll	0.2058288612959703	28.077900510655514	0.3758288612959703	0.011338481903526128	7.0	198552
Dlx-b	0.1700722085878588	30.705494197864812	0.3300722085878588	0.0030943979036432406	6.0	198552
Dlx1	0.17234578163675462	29.047536190306854	0.33234578163675466	0.0005840917668179205	10.0	198552
Dlx2	0.2977631392759793	6.959072927119911	0.3477631392759793	0.0018188443015304788	8.0	198552
Dlx3	0.2155430201230493	25.971711094086196	0.3955430201230493	0.046359693502182095	6.0	198552
Dlx4	0.21115249354835264	29.154339567637475	0.40115249354835264	0.04255892305701012	6.0	198552
Dlx5	0.2925616846767953	8.664693918106462	0.3525616846767953	0.025316524552763595	8.0	198552
Dmbx1	0.3289710265313875	2.9000787682586453	0.35897102653138746	0.0162024172240848	10.0	198552
Dmrt1	0.3115600762296566	7.183876526675176	0.3615600762296566	0.018940660517454702	9.0	198552
Doc2	0.3009731828518243	11.447138491397979	0.3809731828518243	0.006589498336175425	8.0	198552
Dof2	0.41433984845892186	5.961309713720152	0.49433984845892187	0.00098232442803667	5.0	198552
Dof3	0.3947999940679555	5.235947244658351	0.4647999940679555	0.0300394294452994	6.0	198552
Dr	0.27578051880581883	7.327049288665833	0.33578051880581883	0.019828365045487163	7.0	198552
Dref	0.31360554259773393	1.9098966897566325	0.33360554259773395	0.0665278335843179	8.0	198552
Dux	0.21474527385785228	17.27410962005372	0.2847452738578523	0.00818431527696127	11.0	198552
E2F1	0.17956778091069978	23.67202758424093	0.25956778091069976	0.12067829092622961	12.0	198552
E2F2	0.19031968611602595	21.948202770146505	0.27031968611602597	4.081857360948268e-05	13.0	198552
E2F3	0.20455304430697946	7.687136426279753	0.23455304430697946	0.03620751106791465	14.0	198552
E2F4	0.19238427693023855	18.526739160735	0.25238427693023857	0.0005027157000970897	13.0	198552
E2F6	0.2671052236381821	11.724866944507218	0.3371052236381821	0.03961777861174017	8.0	198552
E2F7	0.2577699162527388	1.1479224848781195	0.2677699162527388	0.07467260458971446	14.0	198552
E2F8	0.241434542449569	17.29946780960582	0.331434542449569	0.0054380367369611495	9.0	198552
E2FA	0.3195642587566253	3.22994621569598	0.3595642587566253	0.010622877999836924	6.0	198552
E2FC	0.27502429143950935	0.7231336750153154	0.28502429143950936	0.008965870834613511	15.0	198552
E2FD	0.250668916227653	2.147710934805085	0.27066891622765304	0.035959861835004936	15.0	198552
E2FE	0.250668916227653	2.147710934805085	0.27066891622765304	0.035959861835004936	15.0	198552
E5	0.2208667693944874	26.863309348417182	0.4108667693944874	0.04163697888213776	6.0	198552
EBF1	0.19832161144295155	8.299876363522701	0.23832161144295155	0.10915882734245015	11.0	198552
EBF3	0.23261085680209814	9.910792284616901	0.28261085680209813	0.004373039694329558	9.0	198552
ECM22	0.3252533884416632	5.858454638532026	0.37525338844166317	7.166399568478519e-07	6.0	198552
ECM23	0.3285414743848299	8.387893276647445	0.4085414743848299	0.001520403444160633	5.0	198552
EDS1	0.40157351501524224	0.23076802192449977	0.41157351501524225	0.004073374190282814	7.0	198552
EFM	0.3230323521764854	4.459067470743219	0.3630323521764854	0.0008379980168306805	9.0	198552
EGR1	0.19702995528468503	22.13237691411246	0.297029955284685	0.005975045273263369	10.0	198552
EGR2	0.2382803910762233	4.6229059961766135	0.2682803910762233	0.03293404806626074	11.0	198552
EGR3	0.2113122366254263	16.231385923311986	0.2713122366254263	0.022519841557742653	11.0	198552
EGR4	0.19619862022654688	19.67750465425525	0.2661986202265469	0.07908665285306328	11.0	198552
EHF	0.3586537908088868	0.4494964127925996	0.3686537908088868	0.02376592640146054	9.0	198552
EIL3	0.3650767425275199	2.788195202865461	0.4050767425275199	0.041263125736963766	8.0	198552
EIL4	0.35116371183019457	1.3945206890269337	0.3711637118301946	0.023912637952235086	9.0	198552
ELF1	0.3517796726751898	0.4213197521899099	0.3617796726751898	0.011721710158491161	9.0	198552
ELF2	0.33820379639774617	1.1421215899114114	0.3582037963977462	0.004944645643955894	10.0	198552
ELF3	0.35088700562479136	0.5264888043645509	0.36088700562479137	0.03457181289761057	9.0	198552
ELF4	0.2997849786427162	2.006696437215363	0.3197849786427162	0.007111985228877419	12.0	198552
ELF5	0.3569210143053013	1.7344516122387381	0.38692101430530135	0.03228287112712689	10.0	198552
ELK1	0.3397584529923824	1.0514660344183788	0.3597584529923824	0.0014707726398275006	9.0	198552
ELK1::HOXA1	0.29614802522008987	2.1377026693905314	0.3161480252200899	0.011237018331178263	14.0	198552
ELK1::HOXB13	0.27218982554798415	1.9531486204356139	0.29218982554798417	0.015508443354844751	15.0	198552
ELK1::SREBF2	0.2575939472483023	2.4312908979631476	0.27759394724830233	1.3417978517080034e-06	15.0	198552
ELK3	0.3065097590021175	3.5573567746493775	0.33650975900211755	0.03615382607215897	9.0	198552
ELK4	0.3383869740562428	1.0690171209000483	0.3583869740562428	0.0007123102783319257	9.0	198552
EMX1	0.27575328997343174	13.99186197621243	0.3657532899734317	0.012180733751999184	6.0	198552
EMX2	0.2797516277165653	13.831397129276125	0.37975162771656534	0.014022369045039921	6.0	198552
EN1	0.28575321821301397	10.86646246187053	0.365753218213014	0.0017955263278779737	6.0	198552
EN2	0.22119388761985875	25.66722437906608	0.34119388761985875	0.03909698514402827	7.0	198552
ENAP2	0.23860192464585356	14.049423736796314	0.29860192464585356	0.05199654447422105	9.0	198552
EOMES	0.33427472093701954	1.8681507961435335	0.3642747209370195	0.05093256297896131	9.0	198552
EPAS1	0.2799362456151952	5.877066270906523	0.3199362456151952	0.024959288246210642	9.0	198552
EREB127	0.2950175533020807	5.190186804434856	0.33501755330208066	0.007148914746874716	8.0	198552
EREB138	0.24652173549204753	10.871365339791957	0.30652173549204753	0.08863134759380328	10.0	198552
EREB29	0.11916793729990782	34.85588223512255	0.24916793729990783	0.13381306251412595	10.0	198552
EREB71	0.27469027830745907	8.348504376889663	0.32469027830745906	0.009026265069007668	10.0	198552
ERF	0.33543806896148765	1.5256010962427624	0.35543806896148766	0.033463588768626346	9.0	198552
ERF010	0.29237267253095683	8.480911254282992	0.35237267253095683	0.03542789679777466	8.0	198552
ERF011	0.31731954889329506	5.736451172985153	0.36731954889329504	0.008415394932127594	7.0	198552
ERF012	0.2803426395466341	9.40836104761767	0.3403426395466341	0.011962354319212458	8.0	198552
ERF013	0.2650242178586626	11.997271412282617	0.3350242178586626	0.015447889852646318	9.0	198552
ERF014	0.20108667943493855	21.031693316723434	0.2710866794349386	0.08750461502365808	15.0	198552
ERF015	0.2929121418742374	7.9458134134253005	0.3429121418742374	0.07241770752151111	8.0	198552
ERF017	0.24591467578711723	20.033759270985016	0.3459146757871172	2.1234122444025724e-05	9.0	198552
ERF018	0.28264081281344544	8.401781288275215	0.33264081281344543	0.053499162624886465	8.0	198552
ERF019	0.268602193071271	11.8508878371103	0.338602193071271	0.04315961914682995	9.0	198552
ERF021	0.29690200720885285	4.986484925307498	0.3369020072088528	0.038180620256472786	8.0	198552
ERF023	0.2833777560415011	8.045585169010698	0.3333777560415011	0.02362691535662824	9.0	198552
ERF025	0.29339417222849623	4.760656649306981	0.3333941722284962	1.2834246751206333e-06	8.0	198552
ERF027	0.3239602870598355	2.9931228197268145	0.3539602870598355	0.06027550994113792	7.0	198552
ERF034	0.2922269009235594	6.9504235581666	0.3422269009235594	0.019037808364385813	9.0	198552
ERF035	0.31431869160537745	1.4469443159213007	0.33431869160537747	0.0038156950325269295	9.0	198552
ERF036	0.3335899803403717	1.9923935233712564	0.3635899803403717	0.023340900006765523	8.0	198552
ERF037	0.2999950122133315	3.7374461728497623	0.3299950122133315	0.07468022486442105	9.0	198552
ERF038	0.3002994178482668	7.028979019485352	0.3502994178482668	0.0013236277473637232	8.0	198552
ERF039	0.32080159092992394	4.9583045042057705	0.37080159092992393	0.013506367685764884	7.0	198552
ERF043	0.30710003323194723	1.6072112895525454	0.32710003323194725	0.02308235172724613	9.0	198552
ERF054	0.2287872900330375	23.376858838242644	0.3387872900330375	0.06890200435050108	8.0	198552
ERF055	0.2270525096310761	20.702018066307886	0.3270525096310761	0.025373226349516356	9.0	198552
ERF057	0.21446212961956232	18.476824829661282	0.2844621296195623	0.0642169397459686	14.0	198552
ERF069	0.2594569515797191	21.97758225261666	0.3794569515797191	0.029854476697045107	4.0	198552
ERF073	0.21101179163455222	15.917209699681614	0.27101179163455225	0.014182038562338795	11.0	198552
ERF076	0.2024767051245062	22.238080394101452	0.2824767051245062	0.004186450862177495	10.0	198552
ERF077	0.24997782737693564	10.88958237679802	0.2999778273769356	0.0988070399442556	10.0	198552
ERF082	0.20762655782559017	22.440778113965074	0.3076265578255902	0.0020569651139035502	9.0	198552
ERF086	0.2328759529383869	10.953111785354457	0.2828759529383869	0.09357259258136687	10.0	198552
ERF087	0.19084259729353975	24.74426292349185	0.2808425972935398	0.010499233694323696	10.0	198552
ERF091	0.19705537718550814	20.118916406562033	0.26705537718550815	0.08274166345413694	13.0	198552
ERF094	0.24080652475007025	21.27749553233116	0.3408065247500702	0.03178534242728882	7.0	198552
ERF095	0.18972276702499008	23.30462020453194	0.2597227670249901	0.11840186527612923	13.0	198552
ERF096	0.2198585913701402	26.092552982736805	0.3398585913701402	0.02248188449708948	6.0	198552
ERF10	0.1966646109906148	18.790651438539083	0.25666461099061477	0.07016052135112245	19.0	198552
ERF104	0.19420477653489235	19.99285424664697	0.2642047765348924	0.06357979930642549	16.0	198552
ERF105	0.22871776692857657	13.805907850651385	0.28871776692857654	0.011865933918259379	10.0	198552
ERF109	0.21459385978831422	19.821338024217784	0.3045938597883142	0.0011306445844150937	8.0	198552
ERF11	0.18587927354919215	24.66520792659022	0.26587927354919216	0.020059561818402866	12.0	198552
ERF112	0.20993062823978587	22.26424447393826	0.3099306282397859	0.021616528564760804	9.0	198552
ERF115	0.1871166130588613	17.925533090849896	0.2471166130588613	0.007028599741576019	11.0	198552
ERF118	0.19235801204450126	29.186885148939997	0.32235801204450126	0.016113599414695444	8.0	198552
ERF122	0.2508206285816432	11.852650847123044	0.3108206285816432	0.012035830757332213	10.0	198552
ERF15	0.22102002062693854	21.810394338443267	0.3210200206269386	0.010994550853374281	8.0	198552
ERF1B	0.24367314555243497	14.635284681373868	0.313673145552435	0.07213340176512265	8.0	198552
ERF2	0.21500544985863074	15.83729551484492	0.27500544985863073	0.002426743573998202	13.0	198552
ERF3	0.19758132622297533	23.315216814195352	0.29758132622297534	0.0005669607146921418	10.0	198552
ERF4	0.22549389501894782	16.684214912952317	0.29549389501894785	0.03460902165063502	9.0	198552
ERF5	0.20061563441724006	13.96459606514787	0.25061563441724005	0.006005062929913145	15.0	198552
ERF6	0.15335022449839356	34.16702524122693	0.30335022449839355	0.027371215242392884	7.0	198552
ERF7	0.3324074870416668	12.247287239661778	0.44240748704166677	0.002850976672059887	4.0	198552
ERF8	0.18751295179321503	22.838702621179785	0.25751295179321504	0.14308002687818994	11.0	198552
ERF9	0.18456300693393066	17.66417090914229	0.23456300693393067	0.19327036378621468	19.0	198552
ERF::FIGLA	0.2704170457480509	2.2486365607114838	0.29041704574805094	9.539156614485048e-05	13.0	198552
ERF::FOXI1	0.342388824001508	2.5649837457864715	0.37238882400150797	0.004725019258286211	10.0	198552
ERF::FOXO1	0.29667985676481523	2.584910117672879	0.32667985676481526	0.06462075740012763	12.0	198552
